#,Hierarchy Tier,Brand Name,State / Origin (HQ),Creator Handle,Followers,Video Content Genre,Views / Plays,Likes,Comments,Like-to-View %,Creator ER%,Post Date,Direct Instagram URL,Boost Status & Reason,Caption Preview
363,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@bedazartvalley,225000,"📦 Unboxing, Gifting & Product Review",91429,1189,130,1.30%,0.59%,2026-03-06,https://www.instagram.com/p/DVjC0_dDOAy/,⚪ Standard Organic: Baseline organic collab reach,"Amethyst bracelet — a quiet reminder to stay calm, clear, and spiritually grounded. From @divinehindu.in"
364,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@6garvkharb,180000,🕉️ Devotional Content & Spiritual Storytelling,91090,5538,51,6.08%,3.10%,2025-11-19,https://www.instagram.com/p/DRPilENkwuc/,⚪ Standard Organic: Baseline organic collab reach,"🦁Lord Narasimha is said to remove Neagtive Energy from One’s life and protect them against all atrocities!  And just like him, the 3rd Avatar of Lord Vishnu, that is Varaha Dev has also been known to be a Divine Protector of his Devotees and blesses "
365,Tier 4: Toggle OFF + Organic (Noise),Isha Life India,"Pan-India / Tamil Nadu (HQ: Coimbatore, Isha)",@artbyakhil_17,35000,"🏛️ Temple Lore, Mythology & Sanatan Philosophy",91032,1077,112,1.18%,3.40%,2026-04-30,https://www.instagram.com/p/DXwl04aySVN/,⚪ Standard Organic: Baseline organic collab reach,"I had never painted on fabric before this felt completely new.🩷 Yet, somewhere along the way, it became deeply touching. It wasn’t just painting… it felt like Shiva’s grace and presence flowing through. A kurta and a copper cuff, but more than that a"
366,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@bedazartvalley,225000,🕉️ Devotional Content & Spiritual Storytelling,90797,1797,107,1.98%,0.85%,2026-02-23,https://www.instagram.com/p/DVGzEEeDFo6/,⚪ Standard Organic: Baseline organic collab reach,When energy meets intention — this Pyrite 7 horse frame feels powerful.
367,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@bohra_vihaan,253000,🕉️ Devotional Content & Spiritual Storytelling,89905,5656,136,6.29%,2.29%,2026-01-25,https://www.instagram.com/p/DT77HLikhFw/,⚪ Standard Organic: Baseline organic collab reach,Baap Beta Vs Savitaji😭🤣.. #family #familylife  . .. … #viralreels #instalike #explorepage✨
368,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@bedazartvalley,225000,🕉️ Devotional Content & Spiritual Storytelling,89528,2682,147,3.00%,1.26%,2026-05-29,https://www.instagram.com/p/DY7eXcmzRzZ/,⚪ Standard Organic: Baseline organic collab reach,"Finally found the perfect Himalayan salt lamp from Divine Hindu ✨ The warm cozy glow, the peaceful vibe, and the little touch of positivity it adds to my evenings… absolutely love it ❤️  Perfect for slow nights and better sleep 🌙 Use my code BEDA10 f"
369,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@ok_ashokkk,269000,"🔮 Astrology, Horoscope & Gemstone Consultation",88888,742,52,0.83%,0.30%,2026-01-15,https://www.instagram.com/p/DThYl45jDe1/,⚪ Standard Organic: Baseline organic collab reach,Comment Your Rashi to get the link of this amazing product in your DMs😍❤️  #divine #fyp #students #college #internship #freelance #courses #summerinternship #hindu #divinehindu #spiritual #viratkohli
370,Tier 4: Toggle OFF + Organic (Noise),House of Rudra,Pan-India / Gujarat (HQ: Ahmedabad),@divinelight_harsh,510000,"🔬 Rudraksha Authenticity, Lab Testing & Craft Lore",88888,4291,140,4.83%,0.87%,2026-08-10,https://www.instagram.com/p/Db3BNzrvkW7/,⚪ Standard Organic: Baseline organic collab reach,"Comment “Har Har Mahadev” 🔱  This Sawan, carry a symbol of faith, devotion & spirituality. 🕉️  7 Mukhi Nepali Rudraksha by House of Rudra. 📿  #Sawan #HarHarMahadev #Mahadev #7MukhiRudraksha #HouseOfRudra"
371,Tier 4: Toggle OFF + Organic (Noise),Japam,Pan-India / Rajasthan (HQ: Jaipur),@naxmaaa,33000,"🕉️ Mantras, Japa Meditation & Puja Rituals",88720,699,97,0.79%,2.41%,2025-12-24,https://www.instagram.com/p/DSplgGwEkc8/,⚪ Standard Organic: Baseline organic collab reach,"Minimal shine, everyday confidence ✨ The Dhanashree Pyrite Anklet — handcrafted, versatile, and effortlessly elegant. From Japam.in . . . [aesthetic jewel, anklet, pinterest anklets, pinterest jewellery, fyp, explore, trending, viral] #explore #fyp #"
372,Tier 4: Toggle OFF + Organic (Noise),Isha Life India,"Pan-India / Tamil Nadu (HQ: Coimbatore, Isha)",@itsmystylestory,105000,🎉 Festival & Auspicious Muhurat Activations,88256,1611,107,1.83%,1.64%,2026-02-09,https://www.instagram.com/p/DUiYTbLD_-0/,⚪ Standard Organic: Baseline organic collab reach,"“One with Adiyogi’s grace 🌸“ Getting ready for MahaShivratri with a quiet heart and folded hands 🙏🏻 What we wear today carries meaning beyond fabric it reflects conscious living, simplicity, and an inner stillness.  Through Adiyogi’s blessings, we’re"
373,Tier 4: Toggle OFF + Organic (Noise),House of Rudra,Pan-India / Gujarat (HQ: Ahmedabad),@its_manoharx,60000,🕉️ Devotional Content & Spiritual Storytelling,87785,977,6,1.11%,1.64%,2026-04-03,https://www.instagram.com/p/DWqzy3Yj38c/,⚪ Standard Organic: Baseline organic collab reach,Watch it without skipping this video   Place your order now  Link is in my bio ❤️  Follow @houseofrudra_social & Buy on www.houseofrudra.in They have karungali mala with lab tested certificates  #religious #rudraksh #accessories #religious accessorie
374,Tier 4: Toggle OFF + Organic (Noise),Isha Life India,"Pan-India / Tamil Nadu (HQ: Coimbatore, Isha)",@madhavi_unplugged,18000,🕉️ Devotional Content & Spiritual Storytelling,87718,3025,33,3.45%,16.99%,2026-07-29,https://www.instagram.com/p/DbXRMkMTYBK/,"📈 Viral Organic Reach: High organic views (87,718) with strong like rate (3.45%)","This Guru Purnima, I find myself reflecting on what it truly means to have a Guru.  A Guru is not someone you simply admire. A Guru becomes the path itself. In moments of clarity and in moments of confusion, his presence silently guides every step. Y"
375,Tier 4: Toggle OFF + Organic (Noise),Japam,Pan-India / Rajasthan (HQ: Jaipur),@sanal.pnair,13000,"🕉️ Mantras, Japa Meditation & Puja Rituals",86048,3604,94,4.19%,28.45%,2025-10-13,https://www.instagram.com/p/DPwF8DpD64i/,"📈 Viral Organic Reach: High organic views (86,048) with strong like rate (4.19%)","Divine aura💫 @japam.in  . . #divine #japam #murugan #traditional #aura #trending #reels #bakthi #blessings #temple #positivity  (Temple, Traditional, Reels, divine, Trend)"
376,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@srishti__jain,252000,🕉️ Devotional Content & Spiritual Storytelling,85724,1233,29,1.44%,0.50%,2026-01-28,https://www.instagram.com/p/DUDlybRiKKy/,⚪ Standard Organic: Baseline organic collab reach,Sagittarius energy = growth mindset ♐️ Sometimes you don’t need answers. Just the right reminder.”  #Divinehindu
377,Tier 4: Toggle OFF + Organic (Noise),Japam,Pan-India / Rajasthan (HQ: Jaipur),@arjunadhibro,215000,"🏛️ Temple Lore, Mythology & Sanatan Philosophy",85055,2651,45,3.12%,1.25%,2025-09-15,https://www.instagram.com/p/DOoCFSAkjuK/,⚪ Standard Organic: Baseline organic collab reach,Ha Ratri en aytu gotta ??   #arjunadhi #mysore #hassan #bengaluru  #lord #mahadev #god #scary #suspence #lordshiva
378,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@divinelight_harsh,510000,🕉️ Devotional Content & Spiritual Storytelling,84481,5215,73,6.17%,1.04%,2026-01-15,https://www.instagram.com/p/DThhpjygJQN/,⚪ Standard Organic: Baseline organic collab reach,“Not just a locket. It’s Ram with me. Do check it out. divinehindu.in  #divinehindu #paidpromotion
379,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@thebharatkhanna,475000,🕉️ Devotional Content & Spiritual Storytelling,83163,1265,41,1.52%,0.27%,2025-12-04,https://www.instagram.com/p/DR1zG5tEqL6/,⚪ Standard Organic: Baseline organic collab reach,Tag Your Unmarried MAMA ! 😆  #mamabhanja #bhanja #nephew
380,Tier 4: Toggle OFF + Organic (Noise),Japam,Pan-India / Rajasthan (HQ: Jaipur),@iam_kuldeep_666,431000,"🕉️ Mantras, Japa Meditation & Puja Rituals",81818,5293,104,6.47%,1.25%,2026-07-29,https://www.instagram.com/p/DbYEExPopIp/,⚪ Standard Organic: Baseline organic collab reach,Go and purchase from ✨ @japam.in  . #reelsinstagram #trending #kuldeep666 #harekrishna
381,Tier 4: Toggle OFF + Organic (Noise),Isha Life India,"Pan-India / Tamil Nadu (HQ: Coimbatore, Isha)",@farzan.dadachanji,13000,🌟 Celebrity & Spiritual Leader Endorsement,81218,4362,80,5.37%,34.17%,2026-05-16,https://www.instagram.com/p/DYY0ILwKJK8/,"📈 Viral Organic Reach: High organic views (81,218) with strong like rate (5.37%)","Some things enter your space and everything feels different. Not decoration, but presence. ✨ Bringing home Sadhguru and Devi wasn’t about decor, it was about creating a space that reminds me to turn inward, every single day. A lamp, a flower, a momen"
382,Tier 4: Toggle OFF + Organic (Noise),Japam,Pan-India / Rajasthan (HQ: Jaipur),@_pinkieee__,23000,"🕉️ Mantras, Japa Meditation & Puja Rituals",81160,2282,56,2.81%,10.17%,2026-08-12,https://www.instagram.com/p/Db8bKN5SPLM/,"📈 Viral Organic Reach: High organic views (81,160) with strong like rate (2.81%)","Japam, Gold plated Shiv Rudraksha Karungali Rakhi📿🔱  .  #japam #fyp #rakshabandhan #viralreel"
383,Tier 4: Toggle OFF + Organic (Noise),Japam,Pan-India / Rajasthan (HQ: Jaipur),@pia__mishra_,155000,"🕉️ Mantras, Japa Meditation & Puja Rituals",80616,662,29,0.82%,0.45%,2026-03-10,https://www.instagram.com/p/DVsitmEiOyj/,⚪ Standard Organic: Baseline organic collab reach,"Rudraksh: protection, peace & power 🔱 @japam.in"
384,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@59rancho,539000,🕉️ Devotional Content & Spiritual Storytelling,79763,2469,62,3.10%,0.47%,2026-01-20,https://www.instagram.com/p/DTt5SRoDL9U/,⚪ Standard Organic: Baseline organic collab reach,Ganesh Jayanti kab Banai Jaati hai? 🥹🔱🙏.... #love #reels #mahadev #ganpatibappa #reelsinstagram
385,Tier 4: Toggle OFF + Organic (Noise),Japam,Pan-India / Rajasthan (HQ: Jaipur),@pallavi_goenka_,148000,"🕉️ Mantras, Japa Meditation & Puja Rituals",79179,275,35,0.35%,0.21%,2025-12-31,https://www.instagram.com/p/DS63YsYiPd_/,⚪ Standard Organic: Baseline organic collab reach,As a true believer in energies and power pf crystals I recently got my hands on this beautiful Dhanshree pyrite anklet from Japam.   Their crystals are authentic and lab tested. You can also purchase yours from Japam.in . . . . . . #crystal #abundanc
386,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@bedazartvalley,225000,🕉️ Devotional Content & Spiritual Storytelling,79111,1473,97,1.86%,0.70%,2026-04-09,https://www.instagram.com/p/DW6prVIDK-k/,⚪ Standard Organic: Baseline organic collab reach,"Bring home calm, balance, and positive energy with the Moon 7 Chakra Agate Dream Catcher from @divinehindu.in — a beautiful blend of spiritual vibes and artisanal decor for your peaceful corner."
387,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@khushbooaroraofficial,133000,"🏛️ Temple Lore, Mythology & Sanatan Philosophy",78400,1863,76,2.38%,1.46%,2026-04-30,https://www.instagram.com/p/DXwWwgIIWEd/,⚪ Standard Organic: Baseline organic collab reach,POV: pocket-sized serenity 🕊️   Pocket temple - @divinehindu.in   #explore #fyp #contentcreator #reelsinstagram
388,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@codewithsrajan,501000,🕉️ Devotional Content & Spiritual Storytelling,77740,3,70,0.00%,0.01%,2025-12-29,https://www.instagram.com/p/DS2EXJkiAfj/,⚪ Standard Organic: Baseline organic collab reach,Start 2026 With New Energies⚡️ . . . . #reels #explore #motivation #newyear #positive
389,Tier 4: Toggle OFF + Organic (Noise),Isha Life India,"Pan-India / Tamil Nadu (HQ: Coimbatore, Isha)",@sanju_kandregula,191000,🕉️ Devotional Content & Spiritual Storytelling,77498,4223,155,5.45%,2.29%,2026-02-06,https://www.instagram.com/p/DUaPPSzAeT6/,⚪ Standard Organic: Baseline organic collab reach,"Some days begin with silence, devotion, and awareness.  This pooja to Devi Linga Bhairavi felt like coming back to myself — every offering placed with intention, every moment lived consciously. Wearing the energised saree, sitting in stillness, I fel"
390,Tier 4: Toggle OFF + Organic (Noise),House of Rudra,Pan-India / Gujarat (HQ: Ahmedabad),@its_manoharx,60000,"📦 Unboxing, Gifting & Product Review",77236,2487,11,3.22%,4.16%,2026-03-21,https://www.instagram.com/p/DWJY4-Nj9FP/,"📈 Viral Organic Reach: High organic views (77,236) with strong like rate (3.22%)",This year will be the best year   Place your order now  Link is in my bio ❤️  Follow @houseofrudra_social & Buy on www.houseofrudra.in They have authentic Tiger eye bracelet with lab tested certificates  #religious #rudraksh #accessories #religious a
391,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@praneetbhat,121000,🕉️ Devotional Content & Spiritual Storytelling,76867,2439,33,3.17%,2.04%,2026-03-08,https://www.instagram.com/p/DVnhkQAD0J6/,⚪ Standard Organic: Baseline organic collab reach,"This Divine Mahadev Locket is crafted with sacred Karungali beads, known for their powerful spiritual energy. It is believed to attract positivity, protection, and inner strength while keeping negative energies away. Wearing this locket connects you "
392,Tier 4: Toggle OFF + Organic (Noise),House of Rudra,Pan-India / Gujarat (HQ: Ahmedabad),@24caratgujju,126000,🕉️ Devotional Content & Spiritual Storytelling,75190,1022,26,1.36%,0.83%,2026-03-17,https://www.instagram.com/p/DV_ViBEDEKc/,⚪ Standard Organic: Baseline organic collab reach,પુરાણોમાં કહેવામાં આવે છે કે મહાદેવજી  ના આંસુમાંથી જન્મેલું રુદ્રાક્ષ માત્ર એક બીજ નથી… એ છે તમારા જીવનનું રક્ષણ કવચ 🙏  Place your order now  Link is in my bio ❤️  Follow @houseofrudra_social & Buy on www.houseofrudra.in They have authentic rudraksh
393,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@aryanpagare05,253000,🕉️ Devotional Content & Spiritual Storytelling,75020,6629,95,8.84%,2.66%,2026-04-14,https://www.instagram.com/p/DXG4YzvCO3R/,⚪ Standard Organic: Baseline organic collab reach,shiv sada sahay ❤️🙏🏻 . . #instagram #instagood #instalike #aryanpagare02 #indore
394,Tier 4: Toggle OFF + Organic (Noise),Isha Life India,"Pan-India / Tamil Nadu (HQ: Coimbatore, Isha)",@seethus_verse,20000,🌟 Celebrity & Spiritual Leader Endorsement,75000,1841,38,2.45%,9.40%,2026-02-23,https://www.instagram.com/p/DVFqy3uE7wm/,"📈 Viral Organic Reach: High organic views (75,000) with strong like rate (2.45%)","Monday mornings are for Mahadev 🕉️✨  . . . . . .. . . . . . #livingalone #aadhiyogi #isha #sadhguru #trending  [adiyogi, shiva, lord, energy, Isha foundation, sadhguru, Monday morning ritual’s, Pooja at home, shiva tandavam, isha collab, Isha life, s"
395,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@hollowhaunts,178000,🕉️ Devotional Content & Spiritual Storytelling,74604,766,23,1.03%,0.44%,2026-03-24,https://www.instagram.com/p/DWRFD6QEiAd/,⚪ Standard Organic: Baseline organic collab reach,Ultimate Shield against Negative Energy 🔱 @divinehindu.in   #haunted #negativeenergy #divinehindu #hollowhaunts #2026
396,Tier 4: Toggle OFF + Organic (Noise),Divine Hindu,Pan-India / Delhi NCR (HQ: New Delhi),@i_amgovindnishad,856000,🕉️ Devotional Content & Spiritual Storytelling,73880,702,22,0.95%,0.08%,2026-05-28,https://www.instagram.com/p/DY3yDd0IYcY/,⚪ Standard Organic: Baseline organic collab reach,Shiv ji ke Dhanush ke Kya naam ? 🥰!! @i_amgovindnishad @divinehindu.in @karungali_by_divinehindu  #instagram #viral #instagood #explore #trending
397,Tier 4: Toggle OFF + Organic (Noise),House of Rudra,Pan-India / Gujarat (HQ: Ahmedabad),@pj_traveller_9,40000,"📦 Unboxing, Gifting & Product Review",73870,1834,70,2.48%,4.76%,2026-03-17,https://www.instagram.com/p/DV_ZHvSzF_C/,"📈 Viral Organic Reach: High organic views (73,870) with strong like rate (2.48%)",Tiger Eye Bracelet 🔥 Stress Relief + Protection + Confidence 💯 .  Place your order now  Link is in my bio ❤️  Follow @houseofrudra_social & Buy on www.houseofrudra.in They have authentic tiger eye  bracelet  with lab tested certificates . . Mee life 
